r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.44,26.1,3.3,29.03936121886981,1.0063000879210309,29.13069285980755
2.88,43.0,3.47,40.57920649790974,1.0006817996299413,40.59303758479075
4.33,48.5,2.35,42.56273604927202,1.00019910955058,42.566973161993225
5.76,52.5,2.0,43.20567092408125,1.0015223743199686,43.238546018735576
7.2,56.4,2.05,41.58235803799491,1.0038535810921794,41.6624014930084
8.64,58.5,2.21,42.91979729681863,1.0068979635957158,43.06757249742944
10.08,61.5,2.1,44.38799837793995,1.0107132959188339,44.62513582001091
11.47,64.6,2.01,45.67986427300326,1.0153370645178286,46.028828854057615
13.0,65.6,2.12,50.03209369994424,1.02189188293264,50.57677717127266
14.42,65.4,2.65,49.971513885412755,1.0309044315396374,50.73780906985396
15.84,65.5,3.05,47.915561146667166,1.036818853619151,48.7896858243939
17.26,65.1,3.22,47.737835099635596,1.0363452849872068,48.59761519527581
18.68,64.9,3.48,43.258688144695284,1.0436815070669603,44.19339226721177
