r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.22,152.0,39.4,160.21952877224425,1.022137300791645,161.98323522807777
0.43,167.0,32.9,236.56579000354216,1.022137300791645,239.16992081241324
0.65,179.0,20.9,259.01599680328627,1.0161902163332646,261.10434056847544
0.87,188.0,15.7,257.077623685921,1.0152242864852168,259.0271433983794
1.08,195.0,10.6,249.4929988997687,1.0120913106865437,250.99681546201163
1.31,199.0,8.88,241.26316005557084,1.0113081937583148,242.6234505394856
1.52,202.0,4.4,233.36927411293885,1.0108121355006132,234.6274923567689
1.73,202.0,2.3,226.42712050458974,1.0079650608077837,227.32708488285644
1.96,202.0,3.38,220.82090344892623,1.0075207801277786,221.6497207609755
2.17,200.0,4.47,217.12354846952923,1.0063488833853267,217.811703987634
2.39,196.0,2.88,213.47418719835895,1.0056108377409632,214.07223399901946
2.6,193.0,3.32,209.89792400116778,1.0048917731167561,210.4106842004833
2.83,189.0,2.21,205.00949270704518,1.0040914784331985,205.42846055402936
3.04,184.0,14.0,200.10953900301706,1.0038228909041578,200.49167260587086
5.87,170.0,5.45,162.91190901834034,1.000181516579653,162.92669395369794
6.08,172.0,6.66,162.5382693398696,1.000151985683616,162.55062061557285
6.3,174.0,3.96,162.264591947843,1.0001039316829559,162.27302394482342
6.52,176.0,5.18,162.10694679747687,1.0000892921977007,162.11418407869334
6.74,178.0,3.04,161.95453960911377,1.000091683458845,161.96196371513423
6.95,180.0,2.75,161.82498879962887,1.0001020649718222,161.833246920379
7.16,182.0,2.34,161.8676558179552,1.00013509328192,161.87858906514617
7.39,183.0,3.39,162.13741363423804,1.0001749944185692,162.15159958486328
7.6,184.0,7.58,162.74782026190087,1.0002268945879935,162.76628251452655
7.82,185.0,6.08,163.4943879770801,1.0003047788449815,163.51930089435646
8.03,186.0,6.73,164.29279472940985,1.000360340671206,164.32239275127077
8.26,187.0,6.83,165.1931672315777,1.000472323213626,165.23217490987136
8.47,187.0,6.11,165.95244529683796,1.0005487201836518,165.997969780774
8.68,188.0,4.78,166.47301132616062,1.0006495957848365,166.5270726313102
8.91,188.0,4.14,166.6550332273226,1.0007680173880895,166.71901792600588
9.53,187.0,5.93,164.5720665848248,1.0011375095825177,164.66564113327902
9.78,187.0,7.63,163.1909697256561,1.0013342839267358,163.29980497742298
9.99,186.0,7.89,161.79603270785103,1.0014487397408687,161.91319046168428
10.21,186.0,9.86,160.11504926146074,1.0016475278148274,160.24689197878837
11.46,182.0,2.51,150.5040192154349,1.0026447569675352,150.70291107384386
13.39,177.0,3.62,138.76951178122664,1.0045912165964619,139.0877074159919
15.21,175.0,6.71,130.58522581057935,1.0066629543351464,131.01954524724783
17.13,177.0,6.13,123.17099009101128,1.0091202617467483,123.73139107486107
19.06,180.0,3.95,116.96217208995394,1.0119507303869792,117.65898810000967
20.99,181.0,4.46,111.7354679589252,1.0149909412987794,112.5698624223772
22.92,182.0,7.09,107.09559141253202,1.0186023761387029,108.08711771095274
25.7,183.0,7.49,100.57363968754436,1.0244629069442706,101.79636878654851
