r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.09,16.5,4.57,16.6754250320644,1.0227548920396283,16.864081601987134
0.27,38.5,6.88,32.42834099981064,1.009641341733392,32.58429236511378
0.45,47.4,4.57,40.713056873686114,1.0042504247004034,40.7994890190236
0.63,55.5,4.57,44.23539306935115,1.0014998657662055,44.268554215552804
0.81,56.4,5.45,45.20808887798731,1.0004037762846054,45.21721493393967
0.99,59.8,4.57,45.253977725720425,1.0000877349674826,45.25596286031206
1.17,67.8,4.57,46.08581235044035,1.000285217736107,46.092384127409545
1.35,76.4,4.57,45.50434924268228,1.0008502726176383,45.523690683253776
1.53,81.2,4.57,44.93766794127172,1.0016689639403074,44.975151981591715
1.71,82.2,19.2,44.28921764944601,1.002690790564121,44.34876412405462
1.89,82.6,4.57,43.049629498986405,1.0039352314327847,43.1342514565696
2.07,82.3,4.57,40.63814095157405,1.0052865165705593,40.74541646278562
2.25,82.1,4.57,38.23119276193198,1.0067825799242573,38.36062671903929
2.67,81.4,4.57,35.906680436932625,1.0110334016992342,36.1042234533134
3.15,79.3,4.57,34.611698889248416,1.0171045398438485,34.906452418791766
3.61,78.5,4.57,33.04658681316423,1.0250471304637134,33.45788834625861
4.04,78.2,4.57,31.955026208720277,1.0368371461567016,32.53826951423464
4.49,78.1,4.57,31.598824345218922,1.035872363501168,32.16059299797064
4.93,78.2,4.57,31.957855059437264,1.0424570993850402,32.62922197446468
5.38,78.3,4.57,32.23958126278938,1.0568575008104228,33.14344206448458
5.86,78.6,4.57,31.806477327739394,1.0985893380002412,33.33751791850467
6.28,78.9,4.57,31.22251911681695,,
6.74,79.5,4.57,30.802120056905174,,
