r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
2.61,120.0,10.5,126.30913070716623,1.00345665839154,126.52724614042752
3.5,148.0,7.5,135.4582518711946,1.0013600319039273,135.5503343451545
4.37,168.0,6.2,153.08583507300733,1.0003883697609948,153.1155591418946
5.24,182.0,6.1,178.7321593894059,1.0000985105278193,178.74096267228708
6.11,190.0,5.2,197.8120491780013,1.000231975240656,197.8349915964166
6.98,194.0,5.7,208.15997814181284,1.0006605154736044,208.2287132368119
7.85,195.0,6.1,200.25947293449065,1.0013169736903027,200.39129777485388
8.72,193.0,4.8,192.80781649092964,1.0021443510901609,193.01442961321806
9.6,192.0,3.9,181.98534995982507,1.003186771797558,182.27509219824955
10.47,192.0,3.5,171.5781017496114,1.0043255618454194,171.9487871716971
11.35,191.0,4.4,164.22001644135833,1.005533215652188,164.6737220770506
12.19,189.0,4.8,159.81287182201564,1.0068143581741302,160.3564584205402
13.12,185.0,5.3,155.1769857291989,1.0082883905540583,155.81874242211254
13.94,182.0,4.5,150.1972319984626,1.0097206234000966,150.92547190594686
14.86,179.0,6.6,145.1406369698025,1.0114724450510186,145.97082168906823
15.68,176.0,6.2,141.12055838891797,1.0131132889532914,142.04282208849654
16.61,174.0,6.6,137.16320825935796,1.0149893831639876,138.18738054919172
17.42,178.0,8.7,133.94311815095242,1.0168681232679677,135.06807851097196
18.35,177.0,6.2,130.27402580714238,1.01911545187901,131.51325516916953
19.16,169.0,5.9,126.88241012843348,1.0213531203290855,128.22992241178935
20.09,158.0,6.3,123.20734556023841,1.0238970882778462,124.67080249566102
21.02,158.0,7.6,119.88829175528359,1.0269006775309943,121.49012875760805
21.95,158.0,8.9,116.87310597395793,1.030733902156398,118.65549794902573
22.76,159.0,9.0,114.21613283595273,1.034409188695447,116.16455590892788
