r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.16,1.99,1.5,4.185940754478018,,
0.41,4.84,1.5,10.375861410022784,1.005372021964951,10.403693758791329
0.57,6.79,1.5,13.029570215475259,1.004959114217286,13.06183782371127
0.73,8.87,1.5,15.299388876683931,1.0046287121704565,15.334756231354465
0.9,10.9,1.5,16.715648357153245,1.0044168883658604,16.7525232603116
1.06,12.9,1.5,17.420998823259247,1.004317444545353,17.45856541718141
1.22,14.7,1.5,17.405795012006777,1.0043950239222086,17.44400252003573
1.47,16.8,1.5,17.835257217096704,1.0047160641902138,17.87726385779088
1.79,20.1,1.5,16.433386747715762,1.0055070200072007,16.478574115998892
