galaxy,N,chi2_over_N
CamB,8,0.22664594166168278
D631-7,13,2.6937439515628014
DDO064,12,1.4956253803376711
DDO154,6,1.8493665847671619
DDO161,23,1.6398739768617763
DDO168,9,2.5733046224686262
DDO170,8,3.7694828873965385
ESO079-G014,12,2.754480962375109
ESO116-G012,13,5.92320010982491
ESO444-G084,5,3.8920314159643645
ESO563-G021,26,3.428731995119331
F563-1,16,9.35571838784422
