galaxy,N,chi2_over_N
CamB,8,0.22580199875741622
D631-7,14,3.053960109731929
DDO064,13,1.4116692525388994
DDO154,7,2.24161074306436
DDO161,25,1.7055165024610395
DDO168,9,2.5741837946205837
DDO170,8,3.768591105138653
ESO079-G014,13,2.5674105777891043
ESO116-G012,14,5.508716732132852
ESO444-G084,5,3.8987868794610008
ESO563-G021,27,3.369123818620097
F563-1,17,8.810412869464821
