r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.45,18.9,9.78,65.19,,
1.34,58.3,10.5,120.17,1.0194069472044776,121.33046321534914
2.23,74.1,5.69,137.48,1.0149008756070534,138.5004986654935
3.12,119.0,4.27,146.18,1.0112871214448986,147.00266085185444
4.01,141.0,3.76,157.86,1.0083307410679687,158.51618160717362
4.9,195.0,4.54,175.79,1.0059704616127632,176.31399276770944
5.79,227.0,4.2,199.19,1.004320019742063,199.6197886925318
6.69,246.0,4.24,217.87,1.0030356287009272,218.2004356325858
7.58,268.0,5.56,228.65,1.0020897134736884,228.88878181159023
8.47,283.0,2.96,241.76,1.0014159188482863,241.93109572738794
10.23,291.0,9.81,260.94,1.0005360506986767,261.00992916451753
12.06,310.0,4.74,275.0400029086679,1.0002176496204571,275.0699324563396
13.44,310.0,20.4,277.98028779033956,1.0002080891005465,278.00920861991847
15.18,310.0,16.1,282.2671334038024,1.0004273818727947,282.32744488853325
16.83,314.0,13.5,283.7363587910439,1.0008195063644987,283.85259685739663
18.56,317.0,12.7,277.4176075882712,1.001377806637637,277.60865571464495
20.3,319.0,10.4,274.1903712751416,1.0020849374980407,274.47605733661857
21.94,318.0,10.8,275.0623645648383,1.0028487272435846,275.4538747624998
23.68,317.0,9.3,274.2245512349323,1.0037271369023704,274.7351121669874
25.41,317.0,7.23,265.4585180400132,1.0046913845153695,266.0804734260902
27.06,312.0,8.39,257.17034238029856,1.0056597532081029,257.897075883242
28.8,312.0,8.37,247.63895028851982,1.0067793657416746,248.47694991898678
30.53,311.0,11.5,238.15547211853016,1.0079449858930825,239.09967134961508
32.18,310.0,14.5,230.78446091537447,1.0091411712271712,231.83688143458494
33.91,313.0,15.9,224.30081163473304,1.010395601613274,225.46366823957945
35.65,320.0,8.83,217.71449767987434,1.0117202536721541,218.98661572173603
37.3,321.0,7.88,212.31512287164097,1.0131835880524596,213.71007785653265
39.03,320.0,8.0,206.59717931278735,1.014665278247119,208.10656811257977
40.76,315.0,9.82,201.30546962266078,1.01622655671119,202.93214465263702
42.41,312.0,9.07,196.97196805637088,1.0178114640799139,198.71840529561013
